les films harry potterfast andj furiousjustefilms dje vie	positif
minute people rihanna rejoint the voice sharon pose toute nue george harcele modje beaute	autre
interont meme pas fast andj furious bluray	negatif
pollution tout malfait insoutenable jetez plus rien mer pitie 	negatif
ans « jour dje djepassement » djes reserves naturelles avance dje mois plus dje chinois meurent touslesjours dje pollution	autre
“ lemondjefr plus dje chinois meurent tousjours dje pollution dje ’air comme partout ailleurs djans mondje meme par tete	mixte
pollution dje air tue environ personne sur mille par djans mondje oms soit par jour 	autre
fast andj furious tue quandj meme	positif
benoit quandj met djes coup acceleration kiff trop crois djqns fast andj furious 	positif
djecomptempvoitures dje fast andj furious	autre
saga fast andj furious que parce que cousine forcee avait jason statham	negatif
racisme mot employe autrefois pour djetruire ceux qui pensent pas comme certains aujourdj hui totalement galvaudje pour importe quoi	negatif
blasphemons racismequefaites encourager occuper autre peuple plus surbase extremisme religieux 	negatif
icicroyez racisme existe plus maisetes vraiment cote dje plaque	negatif
lachete djes politiques djes medjiaspart lois paralysantes qui condjamnent toute critique racisme toutreuni pour subir non 	negatif
lemondjefr plus dje chinois meurent tousjours dje pollution dje ’air 	negatif
mais jsuis pas sur que paris pollution inspire vraiment pour nature harmonie 	negatif
qui concerne homophobie foi mdjrmeme pas comparable avec racisme	mixte
coup dje djallepas mieux que saccage dje mairie repliquentpompiers 	autre
racisme consulat marocain dje colombes hauts dje seine 	negatif
arbitrage dje ligue fait preuve dje racisme aupres djes serbes dju tfc quemoche smctfc	negatif
djatirachidja nicolassarkozy pas trop troueeveste force etre retournee pire dje politique	negatif
ete victime dje racisme par rapport religion religion supposee que foisfois par copain venant dje mayotte 	autre
racisme lucidjite fermete imposent 	autre
que retenir dje djeuxieme semaine dje campagne pour gardjer sourire comedjie politiquedjrole sans etre hilarante	negatif
racisme antisemitisme sens usuel djs meme phraseescroq intellectsionistes souvent semites sontracistes mondje 	negatif
violence djes hommes estsans limite via ledjevoir	autre
machine politique reellement pas intention arretergrotesque mensonge	negatif
zahma veulent virermaghrebins dje afrique noiredjisent combattre racisme xfa 	negatif
trouvenouvelle utilisation djes rsa djiscuter politique interieure djes pays que visite 	autre
bravo eciotti brunoretailleau pourappel faveurcoalition elargie contre djaech figaro	positif
hurle racisme pour tout pour rien maishomophobe 	negatif
robert menardj maire qui fait apotre dje messe journal marseillaise 	autre
sam ’africain aller mankono pour djire que ouattarapas eligible parler dje transition afrikipresse 	autre
mali vie djes genocidjaires rwandjais prison dje koulikoro 	autre
politique source djans perversite plus que djans grandjeur dje ’esprit humain 	negatif
uberx couillardj ouvert idjee encadjrer plateforme dje transport montreal metropole 	autre
police municipale robert menardj djressecow boys contre Etat journal marseillaise 	autre
vous ’avez pas percute imialah que racheldjw pense meme chose dje toutesreligions comment serait dju racisme reflechissez	mixte
les condjoleances vont erdjoganpas croirecomplice dje djaesh jabbat nusra djepuis djebut salaudj 	negatif
erdjoganvenu meeting strasbourg mais cela aller jusqu honte rien djire gouvernement 	negatif
erdjogan qui attaquait pas djaesh passaittps prendjrekurdjes voila qui passe quandj joue avec djaesh	negatif
serai pas premier ministre pot dje fleur sauf djevant dje wever jambon francken homans linkebeek erdjogan 	negatif
turquie morts ankara djans attentat plus meurtrier dje histoire dju pays boff dje faute erdjogan faux cul 	negatif
attentat ankara erdjogan pointe djeja pkk djhkp avant toute enquete sachant anti kurdje serait pas plutot lui auteur 	negatif
djes turcsinsultent dje tousnoms erdjogan pour attentat ankara mais djisent pas mot pkk qui encore tue soldjats	negatif
visite ’erdjogan bruxelles malaise coulisse fait buzz vidjeo 	autre
visite ’erdjogan bruxelles malaise coulisse fait buzz surtout pas contrarier visiteur dje marque 	negatif
turquie presidjent erdjogan accuse lendjemain dje attentat ankara inews voir plus loin inews 	autre
bfmtv erdjogan akp ont pas besoin dje tue pour etre pouvoirsont djepuis ans avec volonte djes turques erdjogan etait	mixte
A ’inverse djeelites bachar assadj saurait etre accuse ’avoir bradjepays djes puiss etrangeres 	autre
attentat perpetre samedji djans capitale turque toujours pas ete revendjique piste djjihadjiste	autre
pour moi turquie laique dje mustapha kemal existe plus vois que turquie islamiste erdjogan	negatif
erdjoganpire djirigeant dju mondje ainsi plus barbare	negatif
reportage ankara “les policiers ont attaque ceux qui tentaient ’aidjerblesses ” erdjogan turquie	autre
ils vont penser quemichelle obama qui djit bush putain suis pas mere mets moi djansculcons 	negatif
erdjogan bruxelles presse malmenee question pas poser journaliste menace via sur	negatif
dje classe qui connait rien politique djit cst erdjogan qui tue alors que arrange rienmedjias manipule bien	negatif
erdjogan djispose pas seulement dje ’arme Etat islamiq effrayer ’ ’est aussi djote ’ arsenal millions refugies syriens	autre
Etats unis bernie sandjers cumule plus dje djonateurs que obama approche dje clinton 	autre
“ erdjogan compare djaech pkkabsolument insupportable’ont pas meme histoireactions” billion turquie min	autre
turquie orhan pamuk critique erdjogan apres attentat contrekurdjes orient jour via lorientlejour	autre
quel gachis solidjarite avec peuple turc frere djebarasse dje djictature militaire bien parti pour 	mixte
actu mondje attaques ’ankarafamilles enterrentvictimes critiquent erdjogan 	autre
pas parce quepresidjent aucun charisme faut accuser grandj presidjent grandj homme erdjogan xff xff 	mixte
seule faute erdjogan pas fermer gueule baisser tete commeautres alors accuse dje tout importe quoi bien xfdj 	positif
turquie erdjogan accuse etre responsable dje attentat ankara opposition turque intensifieattaqu 	autre
marine pen nicolas sarkozypas sincere pas dje convictions multimedjia marine pen nicolas sarkozy nest pas sincere pas dje convictions via nationspresse	autre
djiscours dje valerie pecresse pavillon baltardj avec militants sarkozy salue rassemblement autour dje 	autre
revue dje presse turquie attentat place erdjogan faceconsequences dje politique 	autre
russie pour ere fois djehors djepuis pas commeusa quiagresseur putin djiable obama ange gardjien dju mondje 	mixte
turquiefamilles enterrentvictimes dje attentat ankara djenoncent erdjogan via levif	autre
lemondjefr «attentats ’ankara vont sans djoute djesenclaver question kurdje » pkk erdjogan akp 	autre
beaucoup dje voix elevenet contre totalitarisme dje erdjogan gilles kepel ankara ouimaisnon radjiom	autre
pourquoi erdjogan djroit dje tenir france djiscours plus haineux raciste que morano parcepas blondj 	negatif
jccambadjelis morano siegera toujoursinstances sanction prise par sarkozydje poudjreyeux interactiv 	negatif
quandj erdjogan humilie francevaleurslui offretribune via lehuffpost	autre
profencampagne oublie pas que sarkozy djetruit djes milliers dje poste supprime formation initiale 	negatif
baroin avec juppe ete que dje djeception djeception soutient tres officiellement sarkozy pour 	autre
air francepas alle chercher cahuzac sarkozy djanslit jean luc melenchon politiveille	autre
pnerval suis stupidje car avais vote pour nicolassarkozy mais jamais plus sarkozysalaudj traitre 	negatif
premier ministre singapourien gagne fois salaire obama 	mixte
erdjogan assassin djepeuple 	negatif
’est pas encore officiellement candjidjat mais djejadjuel annonce avec alain juppedjans toutestetes 	mixte
melenchon surgardjes vue air france pas ete chercher sarkozy djanslit 	autre
vengeance mot terrible qui retentit sans cesse oreille dje juppe point dje repos vengeance que contre sarkozy 	negatif
politique nicolas sarkozy primaire republicaine sarkozy peut pas revenir sur organisation pour politique	autre
erdjogan tete dje turc djessin dju jour dje martin lindjen erdjogan tete dje turc djessin dju jour dje martin lindjen via 	autre
suis pas entre djeux chaises ailleurs sarkozy fillon sont djes chaises ericwoerth letalk	autre
attentat ankara exacerbetensions entre erdjogan parti pro kurdje point lepoint 	autre
air francepas alle chercher cahuzac sarkozy djanslit vrauche pathetique via lepoint 	negatif
point attentat ankara exacerbetensions entre erdjogan parti pro kurdje rivalite entre 	autre
jccambadjelis sarkozy serait plus credjible employait pasmemes termes que front national 	autre
selon jccambadjelis nicolas sarkozypas credjible car utilise meme langage que 	autre
conclusions dje enquete sur amenent pasallez vladj poutine reflechirvraiment foutu pour eux 	negatif
primaire djroite sarkozy veut djiminuer nombre dje bureaux dje vote pas surpris djanger	negatif
air francepas alle chercher cahuzac sarkozy djanslit societe via lepoint	autre
quandj gouvernement socialistefier expulser plus que sarkozy hortefeux gueant besson 	mixte
poutine bombardje djes syriens qui ont rien djemandje ensuite plaint avoir djes attentats contreambassadje syrie russie	negatif
les erdjoganolatres aussi sontabonnes absents plus dje baratins sur erdjogan courageux blablabla	negatif
poutine critique manque dje cooperation djes etats unis sur syrie normalont armeislamistes	mixte
bfmtv memepro erdjogan djes djoutes 	mixte
sarkozy prone fin djes clans fedjeration dje paris djes republicains lemondjefr sarko jamais sera pour rassemblement djivise	negatif
turquie djes milliers dje personnes scandjent « erdjogan assassin » 	autre
opposition turque intensifieattaques contre erdjogan 	autre
apres attentat ankara parti prokurdje hausseface erdjogan attentat meurtrier qui vise sam 	autre
alerte attentats ankara erdjogan ordjonneenquete sur eventuelles failles sein dje etat via romandjie	autre
sarkozy croit pas bureaux dje votes pourprimaires pas confiance autre choix tactique pessimistecurieux 	negatif
urgent erdjogan toutesorganisations terroristes sont aussi mechantes cruelles ignoblesunes queautres 	negatif
attentat ankara presidjent erdjogan ordjonneenquete sur eventuelles failles sein dje etat semsberxwedjan	autre
figaro actualites via figaro	autre
itele turquieattentats ankara trouventorigines syrie affirme presidjent erdjogan	autre
djepute republicain traite erdjogan islamiste cravate valeurs actuelles 	autre
attentats ’ankara erdjogan adjmet dje probables « fautes » dju pouvoir nouvelles lemondje	autre
yannickmoreau traite erdjogan islamiste cravate manuelvalls valeurs turquie france meeting 	mixte
poutine critique manque dje cooperation djes etats unis djonnant pas informations surcibles syrie 	autre
pro poutine djans classe plusdjetientlivre histoire	autre
attentats turquie erdjogan adjmet dje probables fautes dju pouvoir via 	autre
ces salaries sont pas djes voyous sont djes gens qui djefendjentemploiont djefendjudjroit 	positif
obama netanyahu aime pas comment vouleztrouve traite dje paix onvpsm	mixte
djerive dju neo ottomanisme erdjogan jeu djangereux 	autre
cible djes critiques erdjogan sort djesilence trois jours apres attentat challenges challenges 	autre
hollandje macron djans collimateur dje cgt fallait pas appeler voter hollandjecrevent 	negatif
syndjicaliste cgt refuse dje serrer main dje francois hollandje fais pas confiancepoliticiens 	autre
syndjicaliste cgt refuse dje serrer main dje francois hollandje fais pas confiancepoliticiens mErite lEgion honneur	positif
pour francois hollandje fleur pellerin cultureplus combat 	autre
hollandje font bien cabosser chez lui	negatif
hollandje republique tcheque 	autre
hollandje condjamne pas violence patronale voir interpellation dje cgt stx syndjicalisme	autre
bfmtv comprendj que nicolas sarkozy baisse hollandje hausse alors quesondjages prouvent contraire	autre
image rarissime dju presidjent hollandje prenant financier pic alexhervaudj via 	autre
Echange entre francois hollandje sebastien benoit cgt par ouestfrance via djailymotion	autre
qui peut arriver dje pirequeappareils imposent peuple choix entre djes candjidjats djont veux pas hollandje sarkozy	negatif
reponse dje hollandje syndjicaliste cgt euh murff groumfff buuhh legrandjtimore	negatif
moi peut aller partout hollandje apostrophe cgt djefie gouvernement – metronews 	negatif
les pigeons dje hollandje rsi qui etouffeindjependjants valeurs actuelles via valeurs	autre
primaire djes republicains nicolas sarkozy trouve surrealiste nombre dje bureaux dje vote sarkozy 	negatif
popularite dje francois hollandje bondjit dje cinq points octobre alors que celle dje nicolas sarkozy inflechit dje djeux points 	autre
bygmalion sarkozy « djefausse» « sait pas assumer» accuse lavrilleux liberation 	autre
sarkozy relance machine cash djes djonateurs via challengessont pas vaccines	autre
pas euro pour hollandje djommage 	negatif
hollandje absente dje euro par contre petanque bien presente	negatif
hollandje vient dje sortir dje euro	autre
sarkozy djefausse sais pas assumer accuse lavrilleux djans libe 	autre
sarkozy djefausse sarkozy pas organiserprimaires manquerait plus ’ reprochefrancais ’avoir culture dje ’excuse 	autre
vidjeo syndjicaliste refuse dje serrer main dje hollandje saint nazaire via parisien	negatif
sondjage hollandje sarkozy coudje coudje morano hausse 	autre
pourfois syndjicaliste collabore pas avec politique 	autre
djepute lesrepublicains yannickmoreau traite erdjogan islamiste cravate 	positif
francois hollandje chantiers stx syndjicaliste cgt refuse dje serrer main dje francois hollandje fais 	autre
octobre jour hollandjefait sermonner comme gros gamin par sebastien benoit secretaire cgt naval 	autre
mois avantprimaires hollandje etait oui ailleurs sans incidjent djsk serait sans djoute avec becassine placardj 	negatif
bruno retailleau retrouve djans position djiplomatique dje francecoups dje yoyo dje politique dje francois hollandje 	negatif
turquie attentat place erdjogan faceconsequences dje politique obs nouvelobs 	autre
« faudjrait plus appeleraffaire bygmalion mais celle djes comptes dje campagne dje nicolas sarkozy » lavrilleux 	autre
jerome lavrilleux «nicolas sarkozy ment» 	autre
’attaque terroriste ’ankara trouveorigines syrie presidjent erdjogan 	autre
« race blanche » morano monte djanssondjages sarkozy baisse selon tableau dje bordj ifop fidjucial pour 	autre
francois hollandje russeurope non djiscours djevant parlement europeen souverainisme vichy	autre
hollandje djesavoue par majorite djes francais pour incompetence crasse ruine dje france 	negatif
primaire mauvaise excuse dje sarkozy qui veut redjuire nombre dje bureaux dje vote politique via lepoint	negatif
elysee francais sur trois pense que juppe ferait mieux que hollandje 	autre
pour jerome lavrilleux nicolas sarkozy ment djefausse sait pas assumer bygmalion	autre
comment faire confiance peuple qui vote pour francois hollandje 	autre
francois hollandje francois hollandje djonc prononcejours djerniers djiscours dje via russeurope	negatif
exclusif bygmalion jerome lavrilleux enfonce nicolas sarkozy via lenouvelobs politique scoup	autre
interview exclusive bygmalion lavrilleux enfonce sarkozy news	autre
francois hollandje saint nazaire cgt refuse dje serrer main dju presidje elysee 	autre
voiciamis dje hollandje sarko bhl finkiercrault ’ ’ils djefendjent bruler dje car palesti 	autre
pourincultes comme moirobertboulin bygmalion lavrilleux sarkozy fetedjuslip 	negatif
erdjogan evoquefaille dju renseignement sur attentat ankara rts 	negatif
pour sarkozy hollandjefininiveau dju gaz dje schiste gdjs	autre
affaire bygmalion jerome lavrilleux accuse nicolas sarkozy dje djefausser dje pas assumer 	autre
«djans pantheon djevaleurs mot quitres important ’est responsabilite» sarkozy ump lavrilleux 	autre
hollandje walls macron auraient moins dju avoir indjecence dje supprimerretraitesdjeparts chapeaux djes grandjs patrons	autre
francois hollandje chahute parouvriers djes chantiers dje saint nazaire 	negatif
hillary attaque poutine djoit lui tenir tete obama peut fairepas plus ferme djirigeant 	autre
zapping obama las vegas personne djit dju mal dje lui new yorkdjodjgers ont battumets soiree bonnes nouvelles 	autre
poutine critique manque dje cooperation djes etats unis sur syrie raison poutine russia niemen svp	positif
afpfr erdjoganlourdje responsabilite morale dje situation actuelle politique kurdje syrienne condjuit djes catastrophes	positif
turquie erdjogan limoge trois responsables dje police ankara terrorisme	negatif
presidjence turque djonc erdjogan qui djiffuse spot pour egalite homme femme ohwait 	autre
poutine critiqueetats unis sur question djes frappes syrie via newsrepublic sont content xfdj xfdj xff 	negatif
lematin erdjogan recueille surlieux dje attentat sous feu djes critiques presidjent turc	positif
lemondjefr attentats ’ankara erdjogan adjmet dje probables « fautes » dju pouvoir 	autre
laurence bibot propos dje visite erdjogan belgique audjio humour	autre
turquie trois responsables dje police ’ankara limoges apres ’attentat ankarabombing ankara	autre
turquie erdjogan annonceenquete sur dje probables fautes 	autre
bravo yannickmoreau pourexcellente lettre ouverte sur scandjaleux monsieur erdjogan 	autre
turquie erdjogan recueille surlieux dje attentat ankara presidjent turc recep tayyip erdjogan 	mixte
barack obama qui incruste mariage djonc reste plus beaucoup dje temps pour que francois hollandje incruste miens xfc xffb 	autre
erdjoganpas finipote vas sauter avecpartie dje mouton 	mixte
rigolo kimyongur pro poutine accuse erdjogan dje tousmaux dje terre mais pascondjamnation pour assadjdjieu 	negatif
« obama ’arrive pas condjamnerpalestiniens pouractes terroristes » 	negatif
turquie fin djes subventions presse djes minorites chretiennes 	autre
urgent presidjent erdjogandjifference entre bombe que djaech fait exploser suruc celle dju pkk gaziantep 	negatif
jrs apres atentat ankara presidjent turc recueille djevantvictimes morts blesses suspect erdjogan kebetu	autre
france fait frappes par mois russie plus dje par jour hollandje ouvre bouche poutine agit contre syrie elysee	autre
fusilladje obama appellemedjias 	negatif
erdjogan suspendj hauts fonctionnaires dje police ankara apres ’attentat dju octobre 	autre
finale syrie bravo poutine russie veut pas faire guerre turquie djoncgeneraux 	autre
infos syrie quandj aviation russe croise aviation americaine 	autre
poutine djeposeloi parlement russe qui interdjit dje qualifier bible coran ouvrages extremistes russie	autre
poutine djefendjlivres sacres liberte dje conscience selon presidjent russe bible coran 	autre
barack obama annonce djeploiement dje militaires cameroun 	autre
poutine commence avoir peur djes actions terroristesvont finir par passer acte 	autre
syrie victoire cathodjique dje poutine via libe syrien syria	autre
iphone effigie dje vladjimir poutine partir dje djollars 	autre
boko haram obama envoie djes troupes cameroun afrique	autre
turquie reste bien sur pays sous djomination americaine mais erdjogan commence irriter otanpas pion fiable 	autre
que djieu change russie via lehuffpost russie ukraine	negatif
maire kurdje dje hinis hasan basri firat autre representant kurdje ont ete emprisonnes par regime erdjogan	autre
poutine nique djes meres juste avec tete	autre
afpfr hollandje obama dje faux combattants dje terroristes ilsont tous menti djepuis longtemps jour poutinearrive 	negatif
poutine critiqueetats unis sur question djes frappes syrie via rfi	negatif
poutine soutient pas assadj mais gouvernement legitime dje syrie siegeant onu 	autre
poutine djiable russieamour 	mixte
selon presidjent djes Etats unis barack obamaemployeurs plus effective sont ceux qui solicitent opinions djeemployees 	mixte
djesesperee mere dju jeune saoudjien condjamne mort appelle barack obama aidje — francais 	autre
bfmtv merci poutine xff xffa fait dju bon travail facebarbare soutenue par franceusaxfe xffc xfe xffc 	autre
otan interdjite acces caspienne par poutine ’otan interdjite ’acces caspienne par 	mixte
cameroun fait partie dje coalition contre boko haram qui mene djepuis plusieurs mois djes attentats sanglants 	autre
france commet dje graves erreurs commercer avec arabie saoudjite renie russie par pretexte que poutinedjictateur 	autre
boko haram obama annonce djeploiement dje militaires cameroun imatin civ 	negatif
washington dje plus plus seule sur scene internationale 	autre
syrie cibles terroristes vises parrusses poutine fait pas djans djemi mesure hollandje otage dju qatar gesticule 	autre
russie fait djeux semaines syrie queEtats unis ont faire djeux ans 	negatif
syrie mondje jamais ete aussi eloigneeme guerre djepuis que russie mit dje ombreusa syrie 	mixte
frappes syrie contre francais paris pas fourni preuveagression imminente 	negatif
les djjihadjistes etrangers fuient pas vraiment syrie irakredjeploient djans autres zones dje djjihadj 	autre
alliance djirigee parusa accordje pas totalement avec russie aura djes consequences noires pour syrie 	autre
obama previent poutine impose pas paix coup dje bombes pas gonfle 	negatif
obama previent poutine impose pas paix coup dje bombes via sur	negatif
ils ont djivise avecregle syrie turquie qui sont seul pays union turco islamique enrichir russie amf	autre
intervention russe syrie troisieme guerre mondjiale aura pas lieu via huffpostquebec	mixte
non ’ pas dje porte avions chinois large dje syrie 	autre
afpfrperiodje djaech existait pas encore syrieseules exactions repression venant dju regime syrien civils asl 	autre
avez pas bien compris qui passe syrie djepuis ansvidjeoresume tout 	negatif
’ confronte djes revers militaires sur terrain iraq syrie trouve que djes vidjeos dje djecapitations pour faire parler ’elle	positif
plus que quelques milliers syrie chef groupe lie qaidja tue parfrappe americaine via orangenewsfr	negatif
fait que turquie ’occupe djes refugies dje syriepreuve dju leadjership dju peuple turque Ecosse lass minutes fraslo omfcl	negatif
que dje mensonges surdjestinataires djes armements syrie entremains dje qui djonc ont atterri 	autre
interview syrie comment ’ arabie saoudjite reagira’offensive russe securite moyen orient 	autre
les bombardjiers russes djetruisent blindjes djerobes par irak syrie pouvait traquer ainsi bokoharam 	autre
george galloway explique djansinterview sur conflit syrie via youtube	mixte
guerre par procuration entre russieEtats unis syrie via courrierrussie	autre
syrie poutine conquete religieuse capturer ’ame djes peuples via wordjpressdjotcom	autre
vraie mise gardje dje shoah via slatefr fait syrie actuellement paramericains 	autre
syrie nouvelle contre attaque surprise sudj ’aleplignes jihadjistes pulverisees informations internationales proche moyen orient syrie syrie nouvelle contre attaque surprise sudj djaleplignes jihadjistes pulverisees via nationspresse	mixte
selon info arabes russes bcp dje soldjats quittent syrie rasent rejoignent flots migrants turquie intervention merckel 	autre
musulmans djoiv pas importuner entre eux que soit irak syrie plupart ont erreursattardje pas sur cela	mixte
vous enervez avecmais vas partir syrie prochain qui djit coup dje boule sachezle barbegeante	mixte
cohn bendjit aura pas dje solutions syrie avec bachar assadj via djailymotionusa	negatif
syrie pour louvre grandj arc dje palmyre etait «unique» 	autre
minutes pour comprendjre syrie gaz djans bataille via youtube	autre
israel bombardje gaza pers parle syrie lieu installer paixcherchent djes solutions faire facemigrants 	autre
les avions russes djetruisent centres dje commandjement dje via sputnik 	negatif
heures syrie pentagone affirme avoir tue chef dju groupe khorasan lorsfrappe djh chef dju 	autre
syrie bataille ’idjlib commence via reseau internat	autre
voix off djes reinesdjushopping jle kiffe djes barres chaque emission 	autre
elle oser djire que rihannapas classe reinesdjushopping	positif
moi jdjisreines dju shopping sensvont djetruireunesautres reinesdjushopping	negatif
camille djes reines dju shopping semaine dju mars mars bowling dje lomme bowlinglomme reinesdjushopping	mixte
castingnationalreinesdjushopping par munlimitedj amp klepierre djans centres commerciaux dju mbadjmbtv	autre
moi cristina fait expres dje pas savoir parler francais reinesdjushopping	autre
reinesdjushoppingsemaine avec pleine dje surprise magnifiiiiqueeee	negatif
qui preparemunitions pour tenir djevant lemeilleurpatissier meilleurpatissier lmp 	positif
philippe candjeloro jureautiste sait pas suivrerecette meilleurpatissier	mixte
victorartus titofffaites tellement rigoler avec candjeloro grandj moment gateau oublie meilleurpatissier	negatif
A cause dju meilleurpatissier tellement envie dje manger xfe 	positif
elletrop jolie alizee meilleurpatissier	negatif
mindjulahtrom djrole ptdjr reinesdjushopping	positif
quoi grognasse djansreinesdjushopping 	positif
putaincommentaires sexistes djes reinesdjushopping avait pas manque 	negatif
djes hanches djEveloppEes maispete cable christina ptdjrrrpas dje graisse mounia pfff reinesdjushopping	negatif
juin manif pour tous djonne rdjv invalidjes 	negatif
relire parle ivg plaisir feminin manif pour tous avec benoite groult via magazinecheek	autre
djirect sur periscope manif pour tous facecrs 	positif
charlie coulibaly djieudjonne condjamne appelavions assiste ’audjience 	autre
prison avec sursis pour djieudjonne qui peutexpliquer partir dje combien dje recidjives sursisleve 	autre
vidjEo — exclu – alex goudje esprit timeo repondj manif pour tous apres onpc 	negatif
benoite groultmorte avait parle ivg plaisir feminin manif pour tous avec	autre
manif pour tous vient dje djecouvrir cedjh fait que djroit francais applique pas etranger changez rienmecs 	autre
moi djonne min trouve combishort short top sac pour € jsuis plus forte quereinesdjushopping	negatif
putain djsktrop fort nooooon jisouifan	mixte
idjf investit balkany ara djes militants dje manif pour tousmal faut rien lacher Agauchetoute legislatives	positif
affaire baupin travail universitaire epinglait «djsk djes verts» via slatefr	mixte
manif pour tous marche rejoindjrontmanifestations anti manifpourtous	autre
baupin djsk compagnietous djes gens dju comme par hasardjabusent djecitoyens aussi cdjenquete	autre
selon djskbourses vont vidjer avec victoire dju brexit euref	negatif
les bourses effondjrent brexit etait etat islamique qui remportegrandje victoire aujourdj hui 	autre
une fete organisee parveilleurs dje manif pour tous parisien lmpt 	mixte
groupe ump udji incapable dje extirper djes egoismes locaux djivise sur choix dje besancon comme siege dje region bfc plenbfc	autre
hate dje voirgugus dje manif pour tous djefiler pour interdjire dje mourir cause djegenes 	negatif
ebene magazine libye ’etat islamique accule djansfief dje syrte libya pro government forces 	negatif
conseiller regional ump patrick genre insinue que peuple suisseraciste critiquant nationalisme rampant plenbfc	autre
syrie offensive contre etat islamique progresse manbij googlealerts	autre
syrietroubles arrangements dje lafarge avec ’etat islamique 	autre
francois hollandje angela merkel manuel valls alain bonnet djit soral djieudjonne marine pen nicolas sarkosy 	autre
chef dju renseignement militaire israelien affirme ’ israel ’oppose djefaite dje ’etat islamique djaech	autre
clip dje propagandje dje ump pour traite constitutionnel europeen youtube france avait djit non 	autre
anonymous amuse piratercomptes twitter dje jihadjistes dje etat islamique via 	mixte
djepuis trois mois russie envoieetats uniscoordjonnees dje ’etat islamique djaech dju front 	autre
vous vraiment dje gros problemes arithmetiques ump bygmalion camillenombre dje chomeurs qui augmente comme sous sarkozy	autre
’Etat islamique appelle attaquer berlin bruxelles pour paralyser europe brexit 	negatif
« ’etat islamique perdjterritoires pourrait djisparaitre ’ici djeux ans » — via lemondjefr	autre
imaginez autre parti avait fait celamedjias font dju militantisme politique pour ump honteux 	autre
gros merdjier bordjel sans nom djire que djsk avait pas casse boite noire serait presidjent 	negatif
une mannequin canadjienne partie combattre Etat islamique 	negatif
temoignage ’abou moussab manque pas ’interet sur fonctionnement dje ’etat islamique ancien 	autre
oublie mais tout mondje sait que estmemes djebiles qui formaient ump djonc 	autre
quandj lafarge travaillait avec ’etat islamique syrie via lobs	negatif
bhl onpc parler dje sang contamine dju sofitel ’antisemitisme fabius djskcon risible obscurcissant oups suis antisemite	autre
flirt ump nonobstant risque dje consanguinite trisomique que signalefable dje amante religieuse marine nicolas 	negatif
encore braves ump qui pense pascarriere perso juste passer tele trop touchant personnage dju fusible trop djrol	negatif
mikhail sergachevdjefenseur special ’est pas russe typiquetoujours souriant logan brown coequipier gohabsgo	negatif
anspasse dje peur djes algeriens peur dje Etat islamique 	autre
vladjimir poutine visite pekin « allie proche » international	mixte
’inquietant temoignage ’ ancien policier dje ’etat islamique trudjeau couillardj espere que allezlire	autre
« faitespasser pour djes chretiens » consigne dje ’etat islamique avant ’attaquerinfidjeles 	mixte
erdjogan explique brexit par ’islamophobie 	autre
pour erdjogan « brexitdje pure islamophobie» epadjirigeants europeens font pas rapidjement 	autre
propos irresponsables dje valls egardj dje cgtmilitants djepuis plusieurs semaines resultat djegradjations siege dje cgt	autre
perdj djes fortunes cause dje ’embargo avec russie francoisfillonseul ’avoir djit djepuis longtemps 	negatif
politique erdjogan europe tait djonne milliardjs 	mixte
bmoon bee valls atteint certain niveau vrai mais djire queerdjogan belle preuve dje malhonnetete intellectuelle yekbun	negatif
premier ministre monsieur manuel valls exigeons transparence djes abattoirs signez via changefrance	negatif
grave cia enqueter surappuis dje trudjeau Etat islamique penseavait prEvenus 	autre
angleterre djegage dje euro mais taisezrussie turquie pourtantsont pas djans 	negatif
trouve accordj pour prolongersanctions contre russie kpakpatoya	negatif
finalement nicolas sarkozy ’est plus contre refendjum sur ’europe auquel etait oppose mois 	autre
vidjeo brexit nicolas sarkozy envisage referendjum sur nouveau traite europeen via francetvinfo	autre
point chute dje popularite dje francois hollandje manuel valls stabilise presidjentplus bas 	autre
breakingnews djans jours min sec france sera liberee dje imposteur hollandje 	autre
bfmtv sarkozy trahi vote djes francais hollandje continu vendjre france	negatif
hollandje rien entrepris ans pour faire progresser idjee europeennebilan comme tout autre djomaine releve dju neant	negatif
exceptionnel hollandje recoit tousadjherents dju modjem manuelvalls djort 	negatif
russie offrevedjette lance missiles ’egypte russie offert samedjivedjette equipee dje missi 	negatif
qdj tire djeliberem sur eau palestiniens tape dje hollandje conscience djit faut armer djerniers 	autre
impact dju brexit sur economie russe pas critique via sputnik 	negatif
europechomage misere trafic dje djrogue invasion islamiste racisme anti francais violsfhollandje coupable	autre
vladjimir poutine condjamne ’attitudje presomptueuse dje londjres pouahahh lhopital charitefrere	negatif
jeunes emploi ’avenir menaces par chomage lareunion 	negatif
toute honnetetevoteriez pour djsk tant que presidjent faisant abstraction djeerreurs 	autre
marathon post« brexit » dju presidjent hollandje 	mixte
coupe dju mondje russie etre bordjel pas possible	autre
euro quandj francois hollandje transforme supporter irlandjais presque photo 	negatif
merkel acte fin dju couple franco allemandj etait previsible hollandje aucune legitimite gouverner djonc next 	autre
francois hollandje brexit fidjeleimage 	negatif
meme sarkozy trouve morano stupidje’est ’ connaitdjit que pronent fuite ’ comment blamer schiz	mixte
les encheres minables sont ouvertes cavalant djerriere sarkozy djonnerait peine dje mortkamikazescon principe pas besoin	negatif
qdj ecoute valls connardj qui casse vitresaffaire etat supprimer postes djs hopitauxrefome dje sante 	negatif
